date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct
2017-12-01,2018,90023023,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2764,55.702728,0.3387
2017-12-01,2018,90023024,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2357,35.303017,0.2616
2017-12-01,2018,90023026,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2998,75.460554,0.2984
2017-12-01,2018,90023027,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2755,66.922065,0.3469
2017-12-01,2018,90023028,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.2405,93.540020,0.3057
2017-12-01,2018,90023030,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2117,36.411577,0.2882
2017-12-01,2018,90027207,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2803,44.319126,0.3295
2018-01-01,2018,70002017,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,215.53,0.0824,197.770328,0.3678
2018-01-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.2956,184.355568,0.4255
2018-01-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.0536,233.117248,0.3498
2018-01-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.2378,93.872552,0.3024
2018-01-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.1057,27.535497,0.4204
2018-01-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.1875,100.067500,0.4346
2018-01-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,169.35,0.0700,157.495500,0.3850
2018-01-01,2018,70007199,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2551,80.277873,0.4020
2018-01-01,2018,70008169,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.0953,111.422852,0.3866
2018-01-01,2018,70008170,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,292.51,0.1896,237.050104,0.3600
2018-01-01,2018,70011193,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,169.35,0.0521,160.526865,0.2568
2018-01-01,2018,70011194,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2046,48.980732,0.2474
2018-01-01,2018,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.0587,28.982627,0.2949
2018-01-01,2018,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2501,23.089421,0.3275
2018-01-01,2018,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.0856,14.081760,0.3120
2018-01-01,2018,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.1937,12.417020,0.3083
2018-01-01,2018,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2025,85.946575,0.2614
2018-01-01,2018,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.1008,55.372736,0.3295
2018-01-01,2018,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2815,44.245230,0.2932
2018-01-01,2018,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2728,78.370344,0.3966
2018-01-01,2018,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,461.86,0.2797,332.677758,0.3963
2018-01-01,2018,80007195,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,85,1308.59,0.2990,917.321590,0.4140
2018-01-01,2018,90001021,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2798,33.266038,0.2581
2018-01-01,2018,90002001,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,569.62,0.2490,427.784620,0.3440
2018-01-01,2018,90002002,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,477.25,0.2005,381.561375,0.4077
2018-01-01,2018,90002003,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,708.18,0.2831,507.694242,0.3437
2018-01-01,2018,90002005,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,569.62,0.2121,448.803598,0.3211
2018-01-01,2018,90002006,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,67,1031.48,0.2923,729.978396,0.3340
2018-01-01,2018,90002007,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.2265,190.528520,0.3819
2018-01-01,2018,90002009,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,69,1062.27,0.2156,833.244588,0.3911
2018-01-01,2018,90002010,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,692.78,0.2242,537.458724,0.3416
2018-01-01,2018,90002011,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,56,862.13,0.2902,611.939874,0.3784
2018-01-01,2018,90002013,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.2644,135.894744,0.3877
2018-01-01,2018,90002014,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.2971,173.138328,0.3702
2018-01-01,2018,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,49,754.36,0.2860,538.613040,0.3214
2018-01-01,2018,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2193,156.249298,0.3195
2018-01-01,2018,90006153,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.2970,108.226850,0.3658
2018-01-01,2018,90007197,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,461.86,0.2031,368.056234,0.3793
2018-01-01,2018,90008165,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2849,143.120114,0.3434
2018-01-01,2018,90008166,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,230.93,0.2884,164.329788,0.3611
2018-01-01,2018,90008167,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,169.35,0.1947,136.377555,0.3314
2018-01-01,2018,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,215.53,0.2779,155.634213,0.2776
2018-01-01,2018,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2091,109.587104,0.2991
2018-01-01,2018,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2924,43.574008,0.2779
2018-01-01,2018,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2992,75.525216,0.2613
2018-01-01,2018,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2717,145.761962,0.2551
2018-01-01,2018,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.2270,142.804020,0.2677
2018-01-01,2018,90013117,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.1990,36.998190,0.3833
2018-01-01,2018,90013118,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2634,11.343640,0.3354
2018-01-01,2018,90013119,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2809,11.074140,0.3523
2018-01-01,2018,90013121,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2639,11.335940,0.3265
2018-01-01,2018,90013122,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.1942,37.219902,0.3284
2018-01-01,2018,90013123,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2567,22.886207,0.3382
2018-01-01,2018,90016171,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2733,11.191180,0.2687
2018-01-01,2018,90016175,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2551,11.471460,0.2508
2018-01-01,2018,90022071,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.1906,74.764278,0.2411
2018-01-01,2018,90022073,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,492.65,0.2834,353.032990,0.2790
2018-01-01,2018,90022074,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,292.51,0.2709,213.269041,0.2696
2018-01-01,2018,90022075,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,492.65,0.2553,366.876455,0.2640
2018-01-01,2018,90022077,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,538.83,0.2394,409.834098,0.2648
2018-01-01,2018,90022078,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,215.53,0.2882,153.414254,0.2503
2018-01-01,2018,90022079,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,477.25,0.2788,344.192700,0.2722
2018-01-01,2018,90022081,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,58,892.92,0.2957,628.883556,0.2717
2018-01-01,2018,90022082,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.2954,173.557072,0.2867
2018-01-01,2018,90022083,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,307.90,0.2551,229.354710,0.2483
2018-01-01,2018,90023022,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2054,24.465734,0.2941
2018-01-01,2018,90023023,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2764,33.423084,0.3089
2018-01-01,2018,90023025,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2908,54.594216,0.3030
2018-01-01,2018,90023026,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2998,43.118316,0.2732
2018-01-01,2018,90023027,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2755,22.307355,0.2673
2018-01-01,2018,90023029,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2171,12.056660,0.2672
2018-01-01,2018,90023030,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2117,60.683334,0.3334
2018-01-01,2018,90027207,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2803,66.478689,0.3244
2018-02-01,2018,70002017,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,62,954.50,0.0824,875.849200,0.4001
2018-02-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,73,1123.85,0.2956,791.639940,0.3726
2018-02-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.0536,174.837936,0.3566
2018-02-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2378,105.610432,0.3204
2018-02-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.1057,123.914208,0.3222
2018-02-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.1875,12.512500,0.3784
2018-02-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,400.28,0.0700,372.260400,0.3690
2018-02-01,2018,70008169,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.0953,181.066658,0.3692
2018-02-01,2018,70008170,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.1896,112.289024,0.3752
2018-02-01,2018,70011193,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.0521,14.597660,0.2286
2018-02-01,2018,70011194,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2046,61.229892,0.2583
2018-02-01,2018,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.0587,28.982627,0.3764
2018-02-01,2018,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2501,11.548460,0.3034
2018-02-01,2018,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.1937,12.417020,0.2859
2018-02-01,2018,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,492.65,0.0589,463.632915,0.2765
2018-02-01,2018,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.2025,196.440200,0.2396
2018-02-01,2018,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2999,10.781540,0.3283
2018-02-01,2018,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.1896,124.761080,0.3311
2018-02-01,2018,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,338.69,0.2728,246.295368,0.3678
2018-02-01,2018,80007196,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,338.69,0.2231,263.128261,0.4192
2018-02-01,2018,90001020,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2254,23.849934,0.3152
2018-02-01,2018,90001021,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2798,22.174958,0.3452
2018-02-01,2018,90002001,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,523.44,0.2490,393.103440,0.3701
2018-02-01,2018,90002002,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.2005,196.932840,0.3990
2018-02-01,2018,90002004,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,431.07,0.2103,340.415979,0.3589
2018-02-01,2018,90002005,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,69,1062.27,0.2121,836.962533,0.3403
2018-02-01,2018,90002006,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1185.43,0.2923,838.928811,0.3042
2018-02-01,2018,90002008,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,91,1400.96,0.2385,1066.831040,0.3039
2018-02-01,2018,90002009,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,800.55,0.2156,627.951420,0.3271
2018-02-01,2018,90002010,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,431.07,0.2242,334.424106,0.4013
2018-02-01,2018,90002012,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,70,1077.66,0.2329,826.672986,0.3284
2018-02-01,2018,90002013,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2644,147.222984,0.4112
2018-02-01,2018,90002014,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.2971,173.138328,0.4185
2018-02-01,2018,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,62,954.50,0.2134,750.809700,0.3343
2018-02-01,2018,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.1809,151.320534,0.3335
2018-02-01,2018,90006153,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.2970,108.226850,0.3327
2018-02-01,2018,90006156,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2552,34.402312,0.3730
2018-02-01,2018,90007197,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,738.97,0.2031,588.885193,0.4362
2018-02-01,2018,90008164,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.3009,43.050578,0.4031
2018-02-01,2018,90008165,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.2849,187.155972,0.3469
2018-02-01,2018,90008166,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2884,98.599296,0.3346
2018-02-01,2018,90008168,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.3005,32.309905,0.3332
2018-02-01,2018,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.2779,133.400754,0.2924
2018-02-01,2018,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2091,24.351811,0.2783
2018-02-01,2018,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2233,23.914593,0.2530
2018-02-01,2018,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2992,43.155264,0.2700
2018-02-01,2018,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,215.53,0.2717,156.970499,0.2680
2018-02-01,2018,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2587,34.240647,0.2827
2018-02-01,2018,90013116,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2409,11.690140,0.3505
2018-02-01,2018,90013117,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.1990,24.662790,0.3632
2018-02-01,2018,90013118,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2634,34.023554,0.4189
2018-02-01,2018,90013120,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2651,22.627571,0.2834
2018-02-01,2018,90013121,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2639,11.335940,0.3251
2018-02-01,2018,90013122,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.1942,12.409320,0.3561
2018-02-01,2018,90016172,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2525,11.511500,0.2789
2018-02-01,2018,90016173,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2083,12.192180,0.2768
2018-02-01,2018,90016174,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2051,12.241460,0.2940
2018-02-01,2018,90022072,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,492.65,0.2934,348.106490,0.2784
2018-02-01,2018,90022073,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,384.88,0.2834,275.805008,0.2747
2018-02-01,2018,90022074,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,554.23,0.2709,404.089093,0.2880
2018-02-01,2018,90022076,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,569.62,0.2434,430.974492,0.2710
2018-02-01,2018,90022077,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,384.88,0.2394,292.739728,0.3003
2018-02-01,2018,90022078,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.2882,131.497932,0.2670
2018-02-01,2018,90022080,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,554.23,0.1814,453.692678,0.3013
2018-02-01,2018,90022081,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,815.95,0.2957,574.673585,0.2511
